R Z Er Ez Bphi
0.005 0.664 -1.807344646243009e-05 -0.00024411438520338197 -5.6275032972746546e-14
0.005 0.665 -1.6214329155586296e-05 -0.00023726522532406362 -5.4716993032401765e-14
0.005 0.666 -1.4355152223427979e-05 -0.0002311965608118583 -5.332791433402474e-14
0.005 0.667 -1.2496034916584186e-05 -0.000225910776679347 -5.210779687761547e-14
0.005 0.668 -1.063685798442587e-05 -0.0002214066804202392 -5.105664066317395e-14
0.005 0.669 -8.77750217632398e-06 -0.00021768486828768023 -5.017429583594012e-14
0.005 0.670 -6.918384869480186e-06 -0.0002147441477753795 -4.946106210543411e-14
0.005 0.671 -5.059345075545273e-06 -0.00021258630764277282 -4.891678961689586e-14
0.005 0.672 -3.1999833049119333e-06 -0.00021120955913042443 -4.854140344294533e-14
0.005 0.673 -1.3411939372980193e-06 -0.00021061569099777 -4.833512836572261e-14
0.005 0.674 5.178887868633507e-07 -0.00021080351073851915 -4.829766467570759e-14
0.006 -0.673 -9.72518692536103e-07 -0.0002026288801173426 -5.6615952551883264e-14
0.006 -0.672 1.1875872020224909e-06 -0.00020317802926410436 -5.662576803866719e-14
0.006 -0.671 3.3477169467068935e-06 -0.00020436695803570363 -5.683181833374983e-14
0.006 -0.670 5.5078407288598455e-06 -0.00020619566643214046 -5.72342532918912e-14
0.006 -0.669 7.667934698355534e-06 -0.00020866355820026953 -5.78329979857113e-14
0.006 -0.668 9.828040592914128e-06 -0.00021177122959323608 -5.86279774878301e-14
0.006 -0.667 1.1988206112787246e-05 -0.000215518084357895 -5.961934165300764e-14
0.006 -0.666 1.414831200734584e-05 -0.00021990471874739142 -6.08070155538639e-14
0.006 -0.665 1.6308417901904434e-05 -0.00022493053650858005 -6.219099919039889e-14
0.006 -0.664 1.8468523796463028e-05 -0.00023059613389460633 -6.377129256261259e-14
0.006 -0.663 2.0628689316336144e-05 -0.00023690091465232478 -6.554789567050501e-14
0.006 -0.662 2.2788795210894738e-05 -0.00024384547503488078 -6.752088344145619e-14
0.006 -0.661 2.4948901105453332e-05 -0.00025142981504227435 -6.969010602070606e-14
0.006 -0.660 2.7109007000011926e-05 -0.00025965274216821493 -7.205571326301468e-14
0.006 -0.659 2.9269112894570517e-05 -0.0002685160451721383 -7.461755531362198e-14
0.006 -0.658 3.1429218789129114e-05 -0.00027801853154775394 -7.737600680942814e-14
0.006 -0.657 3.358938430900223e-05 -0.00028816020129506187 -8.033039340401286e-14
0.006 -0.656 3.440970938621701e-05 -0.0002992153308608703 -8.343838112765918e-14
0.006 -0.655 3.836966502498301e-05 -0.0003118940577411546 -8.674567568218543e-14
0.006 -0.654 4.2329680289063526e-05 -0.0003257462108112621 -9.041262166085588e-14
0.006 -0.653 4.628963592782952e-05 -0.0003407717900711926 -9.443921906367056e-14
0.006 -0.652 5.024965119191003e-05 -0.0003569707955209464 -9.882621716442978e-14
0.006 -0.651 5.420966645599055e-05 -0.00037434382341366854 -1.035728666893332e-13
0.006 -0.650 5.816962209475655e-05 -0.0003928896812430685 -1.0867991691218116e-13
0.006 -0.649 6.212957773352255e-05 -0.000412609561515437 -1.1414586928537302e-13
0.006 -0.648 6.608989112417568e-05 -0.0004335034642307738 -1.199722223565094e-13
0.006 -0.647 7.004960826168358e-05 -0.0004555696006296433 -1.2615897612559031e-13
0.006 -0.646 7.400932539919148e-05 -0.0004788103557246264 -1.3270538131881549e-13
0.006 -0.645 7.796963878984461e-05 -0.0005032245370094327 -1.3961143793618484e-13
0.006 -0.644 8.192935592735251e-05 -0.000528811548230917 -1.4687714597769843e-13
0.006 -0.643 8.588966931800565e-05 -0.0005555731781485147 -1.5450325471715653e-13
0.006 -0.642 8.984938645551355e-05 -0.0005835076380027904 -1.6248901488075884e-13
0.006 -0.641 9.243056632123735e-05 -0.0006131092216511442 -1.7079171786188826e-13
0.006 -0.640 0.00010069105739532776 -0.0006461356833657297 -1.7956721261100731e-13
0.006 -0.639 0.00010895214472256341 -0.0006816187080386849 -1.8909422898182767e-13
0.006 -0.638 0.00011721323204979907 -0.0007195523331385574 -1.993712684267488e-13
0.006 -0.637 0.00012547372312388949 -0.0007599305961338946 -2.10399080219571e-13
0.006 -0.636 0.00013373481045112512 -0.0008027654220876015 -2.2217766436029427e-13
0.006 -0.635 0.0001419958977783608 -0.0008480508484682256 -2.347070208489186e-13
0.006 -0.634 0.0001502569851055964 -0.000895786875275767 -2.479878989592443e-13
0.006 -0.633 0.00015851747617968685 -0.0009459735025102257 -2.620188001436707e-13
0.006 -0.632 0.0001667785635069225 -0.0009986107301716016 -2.768004736759983e-13
0.006 -0.631 0.00017503965083415815 -0.0010536985582598947 -2.923329195562269e-13
0.006 -0.630 0.00018330014190824856 -0.0011112369867751052 -3.086161377843565e-13
0.006 -0.629 0.0001915612292354842 -0.001171226015717233 -3.256501283603872e-13
0.006 -0.628 0.0001998223165627199 -0.001233665645086278 -3.434356405581193e-13
0.006 -0.627 0.00021044218133250652 -0.0013016802413632733 -3.619374585089386e-13
0.006 -0.626 0.0002270597564902155 -0.0013756156313724554 -3.818186895261111e-13
0.006 -0.625 0.0002436773316479245 -0.001454482034892734 -4.032089579770887e-13
0.006 -0.624 0.0002602949068056334 -0.0015382913769870137 -4.26109762409472e-13
0.006 -0.623 0.00027691248196334237 -0.0016270317325923897 -4.5052110282326105e-13
0.006 -0.622 0.00029353005712105134 -0.0017207090642403138 -4.764429792184559e-13
0.006 -0.621 0.00031014763227876026 -0.0018193174093993345 -5.038746423212561e-13
0.006 -0.620 0.0003267652074364692 -0.0019228686931323563 -5.32816841405462e-13
0.006 -0.619 0.0003433827825941782 -0.002031356952907927 -5.632688271972734e-13
0.006 -0.618 0.0003600003577518871 -0.002144776226194593 -5.952313489704905e-13
0.006 -0.617 0.0003766179329095961 -0.0022631324755238084 -6.287036574513131e-13
0.006 -0.616 0.00039323550806730505 -0.0023864316634270247 -6.636872511873416e-13
0.006 -0.615 0.00041242174177468784 -0.0025184480723135817 -7.001364244767579e-13
0.006 -0.614 0.00044382639493423324 -0.0026626638205516535 -7.390454636525606e-13
0.006 -0.613 0.0004752322406000692 -0.0028162168930441107 -7.808107345551087e-13
0.006 -0.612 0.0005066368937596146 -0.0029791192148538584 -8.254224966249981e-13
0.006 -0.611 0.0005380427394254505 -0.0031513588609179918 -8.728964846120356e-13
0.006 -0.610 0.0005694485850912864 -0.0033329358312365097 -9.232252057782176e-13
0.006 -0.609 0.0006008502569851056 -0.003523856088340866 -9.764011673855416e-13
0.006 -0.608 0.0006322608726761034 -0.0037241136696996077 -1.0324393549100129e-12
0.006 -0.607 0.0006636655258356488 -0.003933714537844187 -1.0913247828756262e-12
0.006 -0.606 0.0006950701789951942 -0.004152658692774604 -1.1530649440203844e-12
0.006 -0.605 0.0007264748321547396 -0.0043809342094279545 -1.2176598383442872e-12
0.006 -0.604 0.0007640328177731136 -0.004625028322024399 -1.2851244513233408e-12
0.006 -0.603 0.0008198063369784275 -0.004890653135695291 -1.3570996925802034e-12
0.006 -0.602 0.0008755798561837414 -0.005172895524523892 -1.4341400247270968e-12
0.006 -0.601 0.0009313474128576027 -0.005471743563447298 -1.5162454477640213e-12
0.006 -0.600 0.0009871209320629166 -0.005787197252465507 -1.6034234544289803e-12
0.006 -0.599 0.001042888488736778 -0.006119286404235782 -1.69566655198397e-12
0.006 -0.598 0.001098662007942092 -0.006467915618254886 -1.7929822331669943e-12
0.006 -0.597 0.0011544295646159534 -0.006833180295026056 -1.8953630052400497e-12
0.006 -0.596 0.0012102030838212672 -0.007215080434549292 -2.002816360941139e-12
0.006 -0.595 0.001265976603026581 -0.007613556411510071 -2.115334807532259e-12
0.006 -0.594 0.0013370857531273476 -0.00804124879258738 -2.2331581126295065e-12
0.006 -0.593 0.0014305424711115351 -0.008503404605459295 -2.358923720009939e-12
0.006 -0.592 0.0015239932265642701 -0.008993524690842743 -2.4931785995477762e-12
0.006 -0.591 0.0016174499445484574 -0.009511489798108685 -2.6359302439810205e-12
0.006 -0.590 0.0017109066625326447 -0.010057299927257117 -2.7871786533096715e-12
0.006 -0.589 0.001804363380516832 -0.010630955078288038 -2.9469088420577237e-12
0.006 -0.588 0.0018978200985010196 -0.011232514876515975 -3.1151432884391867e-12
0.006 -0.587 0.001991276816485207 -0.011861919696626401 -3.2918670069780537e-12
0.006 -0.586 0.0020847275719379416 -0.012519169538619316 -3.4770874904123283e-12
0.006 -0.585 0.002207460319353185 -0.013225848766352242 -3.671471592424277e-12
0.006 -0.584 0.0023558617646708088 -0.013985415648067545 -3.87883311665743e-12
0.006 -0.583 0.0025042632099884325 -0.01478928413847383 -4.099681569295991e-12
0.006 -0.582 0.0026526706178375092 -0.01563739461225658 -4.334016950339961e-12
0.006 -0.581 0.0028010601380922284 -0.01652986632004484 -4.581839259789339e-12
0.006 -0.580 0.0029494735084727567 -0.017466639636524083 -4.843148497644125e-12
0.006 -0.579 0.0030978689912589293 -0.018447714561694313 -5.11794466390432e-12
0.006 -0.578 0.0032462704365765526 -0.019473031470241008 -5.406227758569922e-12
0.006 -0.577 0.0034351515079242044 -0.02057109126250641 -5.708964344843322e-12
0.006 -0.576 0.003659253252560908 -0.021749466353435016 -6.031339397422594e-12
0.006 -0.575 0.003883343072134706 -0.022994860297888074 -6.374079711894036e-12
0.006 -0.574 0.004107438854239956 -0.024307213470551058 -6.7371927809956465e-12
0.006 -0.573 0.004331540598876658 -0.025686525871423976 -7.12066361925142e-12
0.006 -0.572 0.004555618493387553 -0.027132916751135865 -7.524507212137363e-12
0.006 -0.571 0.00477973216308716 -0.028646266859057676 -7.948746037867484e-12
0.006 -0.570 0.005036043502629476 -0.030248458685619567 -8.393739747865927e-12
0.006 -0.569 0.005358658191921962 -0.03197443266513231 -8.86608195157534e-12
0.006 -0.568 0.005681284806277353 -0.03379688040354413 -9.36779568825653e-12
0.006 -0.567 0.006003911420632745 -0.0357159807767986 -9.898731103149437e-12
0.006 -0.566 0.006326484372205063 -0.03773161453426667 -1.0459038051014124e-11
0.006 -0.565 0.006649116949091907 -0.03984402017720643 -1.1048716531850587e-11
0.006 -0.564 0.0069717495259787494 -0.0420529592043598 -1.1667616690898768e-11
0.006 -0.563 0.007395148884410365 -0.04442950499063882 -1.2319709679300262e-11
0.006 -0.562 0.00783876122446546 -0.04694867452925813 -1.3011963743397856e-11
0.006 -0.561 0.008282313939206028 -0.04960080851926494 -1.374452873795162e-11
0.006 -0.560 0.0087258666539466 -0.052386145461917305 -1.4517404662961545e-11
0.006 -0.559 0.009169478994001693 -0.05530462573190074 -1.5330591518427638e-11
0.006 -0.558 0.009613031708742264 -0.05835583195201355 -1.6184089304349895e-11
0.006 -0.557 0.010193782272201486 -0.06164184266072004 -1.708396713851075e-11
0.006 -0.556 0.01077691784824165 -0.06510547718139212 -1.8036893557732877e-11
0.006 -0.555 0.011360113049596337 -0.06874381387361818 -1.904286856201628e-11
0.006 -0.554 0.011943248625636501 -0.07255744899054342 -2.0101817223980925e-11
0.006 -0.553 0.012526384201676663 -0.0765469787853131 -2.1213739543626808e-11
0.006 -0.552 0.013216606842601095 -0.08078991616680778 -2.238208218043532e-11
0.006 -0.551 0.013950296337813181 -0.08528208736301084 -2.361658569381036e-11
0.006 -0.550 0.014683926207710744 -0.08999487222295098 -2.4917774575412145e-11
0.006 -0.549 0.015417675328237354 -0.09492946325291866 -2.6285648825240666e-11
0.006 -0.548 0.016151364823449442 -0.10008526419976865 -2.7720133515915903e-11
0.006 -0.547 0.017029764957010148 -0.10558331445198373 -2.922767240212043e-11
0.006 -0.546 0.017913650619507022 -0.11135683365729755 -3.081553343971718e-11
0.006 -0.545 0.01879759590731841 -0.11739807052482201 -3.2483791556086156e-11
0.006 -0.544 0.019681720071073373 -0.1237058325482667 -3.423229689646732e-11
0.006 -0.543 0.02065969447988838 -0.130364787674255 -3.606404655606185e-11
0.006 -0.542 0.021680420239216763 -0.1373749359027869 -3.798803182047338e-11
0.006 -0.541 0.022701145998545145 -0.14469453951369593 -4.0004777181362104e-11
0.006 -0.540 0.02372216988444614 -0.15232300225383688 -4.211428263872802e-11
0.006 -0.539 0.024836209261003852 -0.16036645718306164 -4.4320144706812587e-11
0.006 -0.538 0.0259680766066041 -0.1687825703280585 -4.6628732212918335e-11
0.006 -0.537 0.027099705450946254 -0.17754272153785614 -4.904019501180534e-11
0.006 -0.536 0.028260550699404943 -0.18668268600116866 -5.155498266775378e-11
0.006 -0.535 0.02946724781473222 -0.19627520660171482 -5.4178190242605704e-11
0.006 -0.534 0.030673885304744984 -0.20623501913972597 -5.6911091501821614e-11
0.006 -0.533 0.03189179197920269 -0.21657941495641392 -5.975376137278154e-11
0.006 -0.532 0.03313223702255029 -0.2274026020487258 -6.27085226042664e-11
0.006 -0.531 0.034372205063381706 -0.2386050061414074 -6.577597461531646e-11
0.006 -0.530 0.03561420036490692 -0.2502212099168823 -6.895626726069178e-11
0.006 -0.529 0.03684647674016481 -0.2622923548421718 -7.22490259034922e-11
0.006 -0.528 0.038078335738221024 -0.27474033175525003 -7.565342634253737e-11
0.006 -0.527 0.03927793744112 -0.2876384797929809 -7.916901901354714e-11
0.006 -0.526 0.04046293094196072 -0.30092359612196956 -8.279250711180018e-11
0.006 -0.525 0.041612924383176125 -0.3146123758302825 -8.652314136349617e-11
0.006 -0.524 0.04272225335988647 -0.3286899125892889 -9.035567685203306e-11
0.006 -0.523 0.043789606115172255 -0.3431353375389055 -9.428786575600987e-11
0.006 -0.522 0.044798406811595935 -0.35793911062880857 -9.831296461122396e-11
0.006 -0.521 0.04574442205182633 -0.3730815555052053 -1.024287255962744e-10
0.006 -0.520 0.04664059052911503 -0.3885298782451077 -1.066269066993579e-10
0.006 -0.519 0.04742752543019664 -0.40427990507649925 -1.1090226300387232e-10
0.006 -0.518 0.04815543126989994 -0.4202857245071968 -1.152465524980144e-10
0.006 -0.517 0.04880767258547289 -0.4365228901582456 -1.1965303171758142e-10
0.006 -0.516 0.04935175358050013 -0.4529711294227077 -1.2411121082936916e-10
0.006 -0.515 0.04973299784156362 -0.469574394504931 -1.2861584491677557e-10
0.006 -0.514 0.05013868848158175 -0.4863207603420108 -1.3315494559899576e-10
0.006 -0.513 0.05033372288538822 -0.5031529866320045 -1.377217694118271e-10
0.006 -0.512 0.05051432796308001 -0.5200525895274097 -1.423043279744647e-10
0.006 -0.511 0.050517130352862614 -0.5369706762703174 -1.4689737637030652e-10
0.006 -0.510 0.0504684760962114 -0.5538774342034655 -1.5148517984954626e-10
0.006 -0.509 0.05027791359099419 -0.5707347031255591 -1.5606474131698269e-10
0.006 -0.508 0.05000995742752543 -0.5875037265821577 -1.606210752966098e-10
0.006 -0.507 0.04963425832071264 -0.6041594619411618 -1.6515043541942608e-10
0.006 -0.506 0.0491573154298389 -0.6206577864698236 -1.6963858548322586e-10
0.006 -0.505 0.048609716541254754 -0.6369891601178196 -1.740825283928079e-10
0.006 -0.504 0.047959681362319186 -0.6531178076964356 -1.784710250411677e-10
0.006 -0.503 0.04719933935151508 -0.6690318041427669 -1.8279508414270167e-10
0.006 -0.502 0.04645879294513278 -0.6847132618624563 -1.8705095932840831e-10
0.006 -0.501 0.04552196000333902 -0.700078705415171 -1.9123040858648426e-10
0.006 -0.500 0.04461374721251654 -0.7151519849267205 -1.9532593917892659e-10
0.006 -0.499 0.04360458876420573 -0.7298913626769381 -1.9933680183193495e-10
0.006 -0.498 0.04255619685893843 -0.7442849136029193 -2.0325175743850488e-10
0.006 -0.497 0.041492421622524055 -0.7583207126417592 -2.0707230454623694e-10
0.006 -0.496 0.04033533276888035 -0.7719689471361961 -2.1079020114332784e-10
0.006 -0.495 0.03920585043586105 -0.7852475046805872 -2.1440469795597728e-10
0.006 -0.494 0.03799020952335523 -0.7981027224918611 -2.1791354716278437e-10
0.006 -0.493 0.036783333532084385 -0.8105703757587321 -2.2131075457334664e-10
0.006 -0.492 0.03555707931359338 -0.8226206518239384 -2.2459931728286536e-10
0.006 -0.491 0.03429868705057419 -0.8342475881560275 -2.2777324110093814e-10
0.006 -0.490 0.03306647030063083 -0.8454631098179043 -2.3083477384896584e-10
0.006 -0.489 0.03177862313223702 -0.8562433666837592 -2.337809184317472e-10
0.006 -0.488 0.030513970211192863 -0.8666122088794018 -2.366116748492824e-10
0.006 -0.487 0.029244726140930394 -0.8765457862790226 -2.393277923753715e-10
0.006 -0.486 0.02796659789880392 -0.8860500614140739 -2.4192777246241417e-10
0.006 -0.485 0.026713214162204707 -0.8951369593474605 -2.4441311365801077e-10
0.006 -0.484 0.025434191540360376 -0.90380051754773 -2.4678231741456086e-10
0.006 -0.483 0.024196847013367995 -0.9120407360148824 -2.490368822796649e-10
0.006 -0.482 0.022925814183669818 -0.9198635772803702 -2.5117830680092367e-10
0.006 -0.481 0.021671714943296328 -0.9272630788127407 -2.5320434315693616e-10
0.006 -0.480 0.020446653231095794 -0.9342571282063513 -2.5511948699050414e-10
0.006 -0.479 0.019202869170134872 -0.9408338003982971 -2.569214904802267e-10
0.006 -0.478 0.01799855706738853 -0.9470109829829353 -2.586118521737046e-10
0.006 -0.477 0.016768963831284213 -0.952776750897361 -2.601913213447379e-10
0.006 -0.476 0.0155806909381447 -0.958143029204479 -2.6166064726712714e-10
0.006 -0.475 0.014365944405356738 -0.9631098179042894 -2.6302132848847277e-10
0.006 -0.474 0.01316002241911826 -0.9676771169967922 -2.6427186646117427e-10
0.006 -0.473 0.011989696745650332 -0.9718508890134395 -2.6541600755423306e-10
0.006 -0.472 0.010793851437566332 -0.9756311339542316 -2.664515039462483e-10
0.006 -0.471 0.009634735323228831 -0.9790238143506207 -2.6737910491102024e-10
0.006 -0.470 0.008446223928831225 -0.9820289302026068 -2.682010582699499e-10
0.006 -0.469 0.007294620604123688 -0.9846405189787376 -2.6891511620163617e-10
0.006 -0.468 0.006109150100766781 -0.9868645432104655 -2.695242758012805e-10
0.006 -0.467 0.0049259334342988655 -0.9887069654292426 -2.700255399736815e-10
0.006 -0.466 0.003772439987120932 -0.9901618231036169 -2.704219058140404e-10
0.006 -0.465 0.0025857471648162945 -0.9912231537021358 -2.7071112550095644e-10
0.006 -0.464 0.0014274419547563113 -0.9919028822877041 -2.708931990344294e-10
0.006 -0.463 0.0002310707513982136 -0.992189083797417 -2.709681264144595e-10
0.006 -0.462 -0.0009369104547026486 -0.9920817582312746 -2.7093515836724623e-10
0.006 -0.461 -0.002150220017410592 -0.9915868681207294 -2.7079504416659003e-10
0.006 -0.460 -0.003368567919195774 -0.990686525871424 -2.705440374434894e-10
0.006 -0.459 -0.004568897050931943 -0.9893926565462633 -2.701843860193452e-10
0.006 -0.458 -0.005813760330085741 -0.9876933350823426 -2.697123435251559e-10
0.006 -0.457 -0.007038410627616061 -0.9855885614796618 -2.6912865923472187e-10
