R Z Br Bz
2.600000000000000228e-02 -1.809999999999999942e-01 -5.917038119774594221e-03 1.617264861928762940e-02
2.600000000000000228e-02 -1.799999999999999933e-01 -6.031133335282052275e-03 1.660817625096738803e-02
2.600000000000000228e-02 -1.789999999999999925e-01 -6.108147617438801878e-03 1.704163312825229815e-02
2.600000000000000228e-02 -1.779999999999999916e-01 -6.249653450830199540e-03 1.748578185433621521e-02
2.600000000000000228e-02 -1.769999999999999907e-01 -6.398365335368028962e-03 1.794110607597030477e-02
2.600000000000000228e-02 -1.759999999999999898e-01 -6.551756233242007899e-03 1.840796438413131939e-02
2.600000000000000228e-02 -1.749999999999999889e-01 -6.701887257176564888e-03 1.888676668624603497e-02
2.600000000000000228e-02 -1.739999999999999880e-01 -6.859084090788193470e-03 1.937774770234456864e-02
2.600000000000000228e-02 -1.729999999999999871e-01 -6.993917528358661179e-03 1.987467614070738409e-02
2.600000000000000228e-02 -1.719999999999999862e-01 -7.165121514259340831e-03 2.038454511772220742e-02
2.600000000000000228e-02 -1.709999999999999853e-01 -7.343210997585479689e-03 2.090783367904949092e-02
2.600000000000000228e-02 -1.699999999999999845e-01 -7.523974183765920129e-03 2.144493532017842721e-02
2.600000000000000228e-02 -1.689999999999999836e-01 -7.705413149157903409e-03 2.199629203843985609e-02
2.600000000000000228e-02 -1.679999999999999827e-01 -7.878343104503434877e-03 2.256209389722657610e-02
2.600000000000000228e-02 -1.669999999999999818e-01 -8.000345714869145503e-03 2.312726894818909265e-02
2.600000000000000228e-02 -1.659999999999999809e-01 -8.205438271904903769e-03 2.370778887492272502e-02
2.600000000000000228e-02 -1.649999999999999800e-01 -8.415274564609387387e-03 2.430430270089591061e-02
2.600000000000000228e-02 -1.639999999999999791e-01 -8.634909504447868533e-03 2.491731074988517980e-02
2.600000000000000228e-02 -1.629999999999999782e-01 -8.849598945229974339e-03 2.554736501626643855e-02
2.600000000000000228e-02 -1.619999999999999774e-01 -9.067333380508002180e-03 2.619474291225764098e-02
2.600000000000000228e-02 -1.609999999999999765e-01 -9.241891737130995474e-03 2.684723687238906725e-02
2.600000000000000228e-02 -1.599999999999999756e-01 -9.487070848048766852e-03 2.751813715970379687e-02
2.600000000000000228e-02 -1.589999999999999747e-01 -9.738845657980532353e-03 2.820815101389907362e-02
2.600000000000000228e-02 -1.579999999999999738e-01 -1.000058639187148199e-02 2.891785066147065097e-02
2.600000000000000228e-02 -1.569999999999999729e-01 -1.025974134606558001e-02 2.964787223095959046e-02
2.600000000000000228e-02 -1.559999999999999720e-01 -1.050929636890024672e-02 3.039852040878925771e-02
2.600000000000000228e-02 -1.549999999999999711e-01 -1.070311121155829819e-02 3.115168306660563366e-02
2.600000000000000228e-02 -1.539999999999999702e-01 -1.099177569037084953e-02 3.192672323835785836e-02
2.600000000000000228e-02 -1.529999999999999694e-01 -1.129441668113272991e-02 3.272452995745731008e-02
2.600000000000000228e-02 -1.519999999999999962e-01 -1.160345290567615754e-02 3.354579844815489681e-02
2.600000000000000228e-02 -1.509999999999999953e-01 -1.191255086167287112e-02 3.439128309952045603e-02
2.600000000000000228e-02 -1.499999999999999944e-01 -1.220446082575271651e-02 3.526131651732702238e-02
2.600000000000000228e-02 -1.489999999999999936e-01 -1.242329921088653442e-02 3.613200627333865850e-02
2.600000000000000228e-02 -1.479999999999999927e-01 -1.277348107034284586e-02 3.702876652863661133e-02
2.600000000000000228e-02 -1.469999999999999918e-01 -1.313032658562155244e-02 3.795271427004248688e-02
2.600000000000000228e-02 -1.459999999999999909e-01 -1.350226053270557787e-02 3.890467172903481347e-02
2.600000000000000228e-02 -1.449999999999999900e-01 -1.387121309748715406e-02 3.988557695723626145e-02
2.600000000000000228e-02 -1.439999999999999891e-01 -1.423239455141725798e-02 4.089591575749386421e-02
2.600000000000000228e-02 -1.429999999999999882e-01 -1.453252505086811280e-02 4.191455076769819849e-02
2.600000000000000228e-02 -1.419999999999999873e-01 -1.494552733471297620e-02 4.296443342519803282e-02
2.600000000000000228e-02 -1.409999999999999865e-01 -1.537536347152453423e-02 4.404677119758197007e-02
2.600000000000000228e-02 -1.399999999999999856e-01 -1.581613786516310530e-02 4.516255580950306187e-02
2.600000000000000228e-02 -1.389999999999999847e-01 -1.627118547501509027e-02 4.631291983705680682e-02
2.600000000000000228e-02 -1.379999999999999838e-01 -1.667823391531666685e-02 4.749812203865431265e-02
2.600000000000000228e-02 -1.369999999999999829e-01 -1.701739509273985859e-02 4.868906572923330928e-02
2.600000000000000228e-02 -1.359999999999999820e-01 -1.751059333814611318e-02 4.991715553444024678e-02
2.600000000000000228e-02 -1.350000000000000089e-01 -1.802303925302204887e-02 5.118388508360752903e-02
2.600000000000000228e-02 -1.340000000000000080e-01 -1.854883706734831300e-02 5.249043201576635009e-02
2.600000000000000228e-02 -1.330000000000000071e-01 -1.908963073461571527e-02 5.383816737005638758e-02
2.600000000000000228e-02 -1.320000000000000062e-01 -1.955367549743951272e-02 5.522725551470891031e-02
2.600000000000000228e-02 -1.310000000000000053e-01 -1.991073436238175592e-02 5.661356067426003696e-02
2.600000000000000228e-02 -1.300000000000000044e-01 -2.050296808845953125e-02 5.804403228476745502e-02
2.600000000000000228e-02 -1.290000000000000036e-01 -2.111302892438821077e-02 5.952064266410862087e-02
2.600000000000000228e-02 -1.280000000000000027e-01 -2.174175915645260720e-02 6.104482315542041071e-02
2.600000000000000228e-02 -1.270000000000000018e-01 -2.238911098763668103e-02 6.261828377295473869e-02
2.600000000000000228e-02 -1.260000000000000009e-01 -2.303075024143452082e-02 6.424178215034931361e-02
2.600000000000000228e-02 -1.249999999999999861e-01 -2.366957837704635262e-02 6.590641426922735913e-02
2.600000000000000228e-02 -1.239999999999999852e-01 -2.437341600250006457e-02 6.762428957449091727e-02
2.600000000000000228e-02 -1.229999999999999843e-01 -2.509761405996729575e-02 6.939703192519984520e-02
2.600000000000000228e-02 -1.219999999999999835e-01 -2.584132962105652534e-02 7.122614278859457082e-02
2.600000000000000228e-02 -1.209999999999999826e-01 -2.660450677008064507e-02 7.311344563384881978e-02
2.600000000000000228e-02 -1.199999999999999956e-01 -2.719686845291986732e-02 7.505868870441824436e-02
2.600000000000000228e-02 -1.189999999999999947e-01 -2.756476930250152668e-02 7.697109067266783011e-02
2.600000000000000228e-02 -1.179999999999999938e-01 -2.838922290374402968e-02 7.894540391142466917e-02
2.600000000000000228e-02 -1.169999999999999929e-01 -2.928271113061423417e-02 8.098462656848717800e-02
2.600000000000000228e-02 -1.159999999999999920e-01 -3.013571643232941175e-02 8.309104287293464508e-02
2.600000000000000228e-02 -1.149999999999999911e-01 -3.106611377802114687e-02 8.526683005380873703e-02
2.600000000000000228e-02 -1.139999999999999902e-01 -3.200664091682699913e-02 8.751344287646745101e-02
2.600000000000000228e-02 -1.129999999999999893e-01 -3.294051121367753965e-02 8.983013578187327985e-02
2.600000000000000228e-02 -1.119999999999999885e-01 -3.392682248525904359e-02 9.222209188561372728e-02
2.600000000000000228e-02 -1.109999999999999876e-01 -3.496557521893329384e-02 9.469155202459959841e-02
2.600000000000000228e-02 -1.099999999999999867e-01 -3.602307048643073328e-02 9.724043040486009259e-02
2.600000000000000228e-02 -1.089999999999999858e-01 -3.709080740701466150e-02 9.987148201148457471e-02
2.600000000000000228e-02 -1.079999999999999849e-01 -3.801730426185625372e-02 1.025847961588955970e-01
2.600000000000000228e-02 -1.069999999999999840e-01 -3.881390784622863049e-02 1.053079147949091826e-01
2.600000000000000228e-02 -1.059999999999999831e-01 -3.998908217992969832e-02 1.081184579529987783e-01
2.600000000000000228e-02 -1.049999999999999822e-01 -4.118900409116395267e-02 1.110198477750925505e-01
2.600000000000000228e-02 -1.039999999999999813e-01 -4.242209910530490846e-02 1.140147287068783710e-01
2.600000000000000228e-02 -1.029999999999999805e-01 -4.368827426104284622e-02 1.171060477532898519e-01
2.600000000000000228e-02 -1.019999999999999796e-01 -4.488662143390412945e-02 1.202949122233214901e-01
2.600000000000000228e-02 -1.009999999999999787e-01 -4.602714405591418201e-02 1.235425264649102350e-01
2.600000000000000228e-02 -9.999999999999997780e-02 -4.736395854635894187e-02 1.268934724339739473e-01
2.600000000000000228e-02 -9.899999999999997691e-02 -4.875132884217139861e-02 1.303513263975358827e-01
2.600000000000000228e-02 -9.799999999999997602e-02 -5.017200294000988964e-02 1.339185773660640788e-01
2.600000000000000228e-02 -9.699999999999997513e-02 -5.163310274697748004e-02 1.375980781024630784e-01
2.600000000000000228e-02 -9.599999999999997424e-02 -5.311827737513559466e-02 1.413924677754078707e-01
2.600000000000000228e-02 -9.500000000000000111e-02 -5.453093885518717210e-02 1.452779589209216293e-01
2.600000000000000228e-02 -9.400000000000000022e-02 -5.612593568354187767e-02 1.492840221174083215e-01
2.600000000000000228e-02 -9.299999999999999933e-02 -5.774666652769339797e-02 1.534139248877491590e-01
2.600000000000000228e-02 -9.199999999999999845e-02 -5.944328361754606938e-02 1.576705339979868614e-01
2.600000000000000228e-02 -9.099999999999999756e-02 -6.113259347050836734e-02 1.620569772261485908e-01
2.600000000000000228e-02 -8.999999999999999667e-02 -6.275094581095434776e-02 1.665756158011585386e-01
2.600000000000000228e-02 -8.899999999999999578e-02 -6.438308484126491205e-02 1.711850084399305638e-01
2.600000000000000228e-02 -8.799999999999999489e-02 -6.618627009708548392e-02 1.759327429487109462e-01
2.600000000000000228e-02 -8.699999999999999400e-02 -6.805258645297720954e-02 1.808226306367234082e-01
2.600000000000000228e-02 -8.599999999999999312e-02 -6.998097456675719807e-02 1.858579265249871715e-01
2.600000000000000228e-02 -8.499999999999999223e-02 -7.193462794495936174e-02 1.910419233401791095e-01
2.600000000000000228e-02 -8.399999999999999134e-02 -7.413508010717502483e-02 1.963789036972137525e-01
2.600000000000000228e-02 -8.299999999999999045e-02 -7.658342289777970990e-02 2.019613126399548708e-01
2.600000000000000228e-02 -8.199999999999998956e-02 -7.861752197745269788e-02 2.077027110820235112e-01
2.600000000000000228e-02 -8.099999999999998868e-02 -8.072805487517425993e-02 2.136045741413574728e-01
2.600000000000000228e-02 -7.999999999999998779e-02 -8.285893401635913147e-02 2.196697458097389699e-01
2.600000000000000228e-02 -7.899999999999998690e-02 -8.505007827196840731e-02 2.259006902414330276e-01
2.600000000000000228e-02 -7.799999999999998601e-02 -8.743780299550356350e-02 2.323012315987377507e-01
2.600000000000000228e-02 -7.699999999999998512e-02 -8.999511349409115846e-02 2.389451042547565407e-01
2.600000000000000228e-02 -7.599999999999998423e-02 -9.224449611640908597e-02 2.457635715447574198e-01
2.600000000000000228e-02 -7.499999999999998335e-02 -9.452648269323156438e-02 2.527577979565504007e-01
2.600000000000000228e-02 -7.399999999999998246e-02 -9.687266628308749405e-02 2.599299232069379184e-01
2.600000000000000228e-02 -7.299999999999998157e-02 -9.923972225227492561e-02 2.672825107527254662e-01
2.600000000000000228e-02 -7.199999999999998068e-02 -1.024621224184437823e-01 2.748216650873593903e-01
2.600000000000000228e-02 -7.099999999999997979e-02 -1.061883065530738329e-01 2.828654399521911000e-01
2.600000000000000228e-02 -6.999999999999997891e-02 -1.085973364106250505e-01 2.910983216164091947e-01
2.600000000000000228e-02 -6.899999999999997802e-02 -1.109849121503662800e-01 2.995168004887476254e-01
2.600000000000000228e-02 -6.799999999999997713e-02 -1.134015001336467210e-01 3.081208995695922104e-01
2.600000000000000228e-02 -6.699999999999997624e-02 -1.157972938041785804e-01 3.169109715895792045e-01
2.600000000000000228e-02 -6.599999999999997535e-02 -1.193847151560660097e-01 3.258931961296641644e-01
2.600000000000000228e-02 -6.499999999999997446e-02 -1.235310922487649621e-01 3.354955168893116735e-01
2.600000000000000228e-02 -6.400000000000000133e-02 -1.259660808961902689e-01 3.452878313627491536e-01
2.600000000000000228e-02 -6.300000000000000044e-02 -1.282722018579373346e-01 3.552623534685266926e-01
2.600000000000000228e-02 -6.199999999999999956e-02 -1.305932612177314600e-01 3.654162950918661834e-01
2.600000000000000228e-02 -6.099999999999999867e-02 -1.328856362367000221e-01 3.757477626510318802e-01
2.600000000000000228e-02 -5.999999999999999778e-02 -1.371767344805296107e-01 3.862639231772982407e-01
2.600000000000000228e-02 -5.899999999999999689e-02 -1.422658603801384702e-01 3.976915338653639331e-01
2.600000000000000228e-02 -5.799999999999999600e-02 -1.444184490211210814e-01 4.092946567776007405e-01
2.600000000000000228e-02 -5.699999999999999512e-02 -1.464112968487996103e-01 4.210570407717667551e-01
2.600000000000000228e-02 -5.599999999999999423e-02 -1.483638391246540622e-01 4.329715052281966070e-01
2.600000000000000228e-02 -5.499999999999999334e-02 -1.502218686667413372e-01 4.450315826839541522e-01
2.600000000000000228e-02 -5.399999999999999245e-02 -1.541961919617025334e-01 4.572408150375763536e-01
2.600000000000000228e-02 -5.299999999999999156e-02 -1.589490311724381932e-01 4.703816934335263156e-01
2.600000000000000228e-02 -5.199999999999999067e-02 -1.604864539208063490e-01 4.836532263195113535e-01
2.600000000000000228e-02 -5.099999999999998979e-02 -1.617707818385095142e-01 4.970335274958774807e-01
2.600000000000000228e-02 -4.999999999999998890e-02 -1.629372078062399642e-01 5.105104279583885241e-01
2.600000000000000228e-02 -4.899999999999998801e-02 -1.639855940163463810e-01 5.240726507848422200e-01
2.600000000000000228e-02 -4.799999999999998712e-02 -1.668988357572637471e-01 5.377176986995817476e-01
2.600000000000000228e-02 -4.699999999999998623e-02 -1.703281992792076982e-01 5.521395158411908088e-01
2.600000000000000228e-02 -4.599999999999998535e-02 -1.708249939029779507e-01 5.666165411515101669e-01
2.600000000000000228e-02 -4.499999999999998446e-02 -1.711519992826034953e-01 5.811233040398173788e-01
2.600000000000000228e-02 -4.399999999999998357e-02 -1.712187686959262822e-01 5.956441016008179323e-01
2.600000000000000228e-02 -4.299999999999998268e-02 -1.710336793923835363e-01 6.101624509122672846e-01
2.600000000000000228e-02 -4.199999999999998179e-02 -1.715633960172582573e-01 6.246664937039770882e-01
2.600000000000000228e-02 -4.099999999999998090e-02 -1.721310722992251130e-01 6.394314612117436569e-01
2.600000000000000228e-02 -3.999999999999998002e-02 -1.713267483236474154e-01 6.541482079161121677e-01
2.600000000000000228e-02 -3.899999999999997913e-02 -1.703286290283392568e-01 6.687950349368059211e-01
2.600000000000000228e-02 -3.799999999999997824e-02 -1.690810116421543330e-01 6.833543640741728264e-01
2.600000000000000228e-02 -3.699999999999997735e-02 -1.675594287066750621e-01 6.978079882825060087e-01
2.600000000000000228e-02 -3.599999999999997646e-02 -1.646133951412750152e-01 7.121327461503544898e-01
2.600000000000000228e-02 -3.499999999999997558e-02 -1.611042026748866485e-01 7.258940175420743879e-01
2.600000000000000228e-02 -3.399999999999997469e-02 -1.589528910538244022e-01 7.394933081275768538e-01
2.600000000000000228e-02 -3.299999999999997380e-02 -1.566548900793809651e-01 7.529210313853426095e-01
2.600000000000000228e-02 -3.199999999999997291e-02 -1.541177059655315373e-01 7.661619459455214498e-01
2.600000000000000228e-02 -3.099999999999999978e-02 -1.513682562077764415e-01 7.792006866189823411e-01
2.600000000000000228e-02 -2.999999999999999889e-02 -1.465667619961997237e-01 7.920137587963528292e-01
2.600000000000000228e-02 -2.899999999999999800e-02 -1.412106677609709926e-01 8.039728548102658134e-01
2.600000000000000228e-02 -2.799999999999999711e-02 -1.379547959856864403e-01 8.156797629497026803e-01
2.600000000000000228e-02 -2.699999999999999623e-02 -1.345574183691831682e-01 8.271310339449612359e-01
2.600000000000000228e-02 -2.599999999999999534e-02 -1.310205292234825902e-01 8.383152912094894438e-01
2.600000000000000228e-02 -2.499999999999999445e-02 -1.273271736926389064e-01 8.492211457853585665e-01
2.600000000000000228e-02 -2.399999999999999356e-02 -1.211912991987050964e-01 8.598272521978264082e-01
2.600000000000000228e-02 -2.299999999999999267e-02 -1.146077038184803720e-01 8.693964277796334406e-01
2.600000000000000228e-02 -2.199999999999999178e-02 -1.105446394301184271e-01 8.786474898928993138e-01
2.600000000000000228e-02 -2.099999999999999090e-02 -1.063915711753286308e-01 8.875831188983336340e-01
2.600000000000000228e-02 -1.999999999999999001e-02 -1.021469704046053667e-01 8.961962652574924082e-01
2.600000000000000228e-02 -1.899999999999998912e-02 -9.784895598172550779e-02 9.044801890050201409e-01
2.600000000000000228e-02 -1.799999999999998823e-02 -9.179279456281774774e-02 9.124204495331402764e-01
2.600000000000000228e-02 -1.699999999999998734e-02 -8.520555564016167593e-02 9.194724429076412964e-01
2.600000000000000228e-02 -1.599999999999998646e-02 -8.083845124765512424e-02 9.261698403889593312e-01
2.600000000000000228e-02 -1.499999999999998557e-02 -7.608103190805422245e-02 9.325178725654522660e-01
2.600000000000000228e-02 -1.399999999999998468e-02 -7.153429537596654730e-02 9.385097569700567854e-01
2.600000000000000228e-02 -1.299999999999998379e-02 -6.695410117881511747e-02 9.441446577167182941e-01
2.600000000000000228e-02 -1.199999999999998290e-02 -6.086510628796453631e-02 9.494113512554535061e-01
2.600000000000000228e-02 -1.099999999999998201e-02 -5.467907114749796099e-02 9.538949248404986481e-01
2.600000000000000228e-02 -9.999999999999981126e-03 -4.973742509856357574e-02 9.580066566376500559e-01
2.600000000000000228e-02 -8.999999999999980238e-03 -4.503370009734954799e-02 9.617498688112031680e-01
2.600000000000000228e-02 -7.999999999999979350e-03 -4.006245012441717740e-02 9.651242741872686492e-01
2.600000000000000228e-02 -6.999999999999978462e-03 -3.524489141248989682e-02 9.681286905808040855e-01
2.600000000000000228e-02 -5.999999999999977573e-03 -3.066526554402196000e-02 9.707629129487552744e-01
2.600000000000000228e-02 -4.999999999999976685e-03 -2.573314764590556650e-02 9.730326849778084819e-01
2.600000000000000228e-02 -3.999999999999975797e-03 -2.087053022587734979e-02 9.749299166559098895e-01
2.600000000000000228e-02 -2.999999999999974909e-03 -1.590780031956815638e-02 9.764524727005468030e-01
2.600000000000000228e-02 -1.999999999999974021e-03 -1.109806782842231651e-02 9.775979283835973810e-01
2.600000000000000228e-02 -9.999999999999731326e-04 -6.188611048380936522e-03 9.783669469204708813e-01
2.600000000000000228e-02 0.000000000000000000e+00 0.000000000000000000e+00 9.787530521339610212e-01
2.600000000000000228e-02 1.000000000000000888e-03 6.188611048381070096e-03 9.783669469204709923e-01
2.600000000000000228e-02 2.000000000000001776e-03 1.109806782842245702e-02 9.775979283835971589e-01
2.600000000000000228e-02 3.000000000000002665e-03 1.590780031956621696e-02 9.764524727005458038e-01
2.600000000000000228e-02 4.000000000000003553e-03 2.087053022587748163e-02 9.749299166559098895e-01
2.600000000000000228e-02 5.000000000000004441e-03 2.573314764590362708e-02 9.730326849778072607e-01
2.600000000000000228e-02 6.000000000000005329e-03 3.066526554402209531e-02 9.707629129487569397e-01
2.600000000000000228e-02 7.000000000000006217e-03 3.524489141248796781e-02 9.681286905807989784e-01
2.600000000000000228e-02 8.000000000000007105e-03 4.006245012441522063e-02 9.651242741872696485e-01
2.600000000000000228e-02 9.000000000000007994e-03 4.503370009735178231e-02 9.617498688112019467e-01
2.600000000000000228e-02 1.000000000000000888e-02 4.973742509856293736e-02 9.580066566376510551e-01
2.600000000000000228e-02 1.100000000000000977e-02 5.467907114749600422e-02 9.538949248404980930e-01
2.600000000000000228e-02 1.200000000000001066e-02 6.086510628796253791e-02 9.494113512554507306e-01
2.600000000000000228e-02 1.300000000000001155e-02 6.695410117881731016e-02 9.441446577167187382e-01
2.600000000000000228e-02 1.400000000000001243e-02 7.153429537596663057e-02 9.385097569700552311e-01
2.600000000000000228e-02 1.500000000000001332e-02 7.608103190805426408e-02 9.325178725654491574e-01
2.600000000000000228e-02 1.600000000000001421e-02 8.083845124765524914e-02 9.261698403889525588e-01
2.600000000000000228e-02 1.700000000000001510e-02 8.520555564016178696e-02 9.194724429076410743e-01
2.600000000000000228e-02 1.800000000000001599e-02 9.179279456281992655e-02 9.124204495331397213e-01
2.600000000000000228e-02 1.900000000000001688e-02 9.784895598172861642e-02 9.044801890050209181e-01
2.600000000000000228e-02 2.000000000000001776e-02 1.021469704046075594e-01 8.961962652574909649e-01
2.600000000000000228e-02 2.100000000000001865e-02 1.063915711753266741e-01 8.875831188983336340e-01
2.600000000000000228e-02 2.200000000000001954e-02 1.105446394301185659e-01 8.786474898929009791e-01
2.600000000000000228e-02 2.300000000000002043e-02 1.146077038184804830e-01 8.693964277796366602e-01
2.600000000000000228e-02 2.400000000000002132e-02 1.211912991987073029e-01 8.598272521978251870e-01
2.600000000000000228e-02 2.500000000000002220e-02 1.273271736926357145e-01 8.492211457853651169e-01
2.600000000000000228e-02 2.600000000000002309e-02 1.310205292234785657e-01 8.383152912094896658e-01
2.600000000000000228e-02 2.700000000000002398e-02 1.345574183691832792e-01 8.271310339449612359e-01
2.600000000000000228e-02 2.800000000000002487e-02 1.379547959856865513e-01 8.156797629496972402e-01
2.600000000000000228e-02 2.900000000000002576e-02 1.412106677609700489e-01 8.039728548102652583e-01
2.600000000000000228e-02 3.000000000000002665e-02 1.465667619961987522e-01 7.920137587963524961e-01
2.600000000000000228e-02 3.100000000000002753e-02 1.513682562077764970e-01 7.792006866189835623e-01
2.600000000000000228e-02 3.200000000000002842e-02 1.541177059655324533e-01 7.661619459455148995e-01
2.600000000000000228e-02 3.300000000000002931e-02 1.566548900793801047e-01 7.529210313853413883e-01
2.600000000000000228e-02 3.400000000000003020e-02 1.589528910538243744e-01 7.394933081275762987e-01
2.600000000000000228e-02 3.500000000000003109e-02 1.611042026748869260e-01 7.258940175420756091e-01
2.600000000000000228e-02 3.600000000000003197e-02 1.646133951412750984e-01 7.121327461503470513e-01
2.600000000000000228e-02 3.700000000000003286e-02 1.675594287066747567e-01 6.978079882825022340e-01
2.600000000000000228e-02 3.800000000000003375e-02 1.690810116421552767e-01 6.833543640741640557e-01
2.600000000000000228e-02 3.900000000000003464e-02 1.703286290283392845e-01 6.687950349368020353e-01
2.600000000000000228e-02 4.000000000000003553e-02 1.713267483236470545e-01 6.541482079161119456e-01
2.600000000000000228e-02 4.100000000000003642e-02 1.721310722992251407e-01 6.394314612117563135e-01
2.600000000000000228e-02 4.200000000000003730e-02 1.715633960172581185e-01 6.246664937039698717e-01
2.600000000000000228e-02 4.300000000000003819e-02 1.710336793923835641e-01 6.101624509122653972e-01
2.600000000000000228e-02 4.400000000000003908e-02 1.712187686959263100e-01 5.956441016008092726e-01
2.600000000000000228e-02 4.500000000000003997e-02 1.711519992826035230e-01 5.811233040398194882e-01
2.600000000000000228e-02 4.600000000000004086e-02 1.708249939029780617e-01 5.666165411515106110e-01
2.600000000000000228e-02 4.700000000000004174e-02 1.703281992792076149e-01 5.521395158411833703e-01
2.600000000000000228e-02 4.800000000000004263e-02 1.668988357572634140e-01 5.377176986995744201e-01
2.600000000000000228e-02 4.899999999999998801e-02 1.639855940163469916e-01 5.240726507848497695e-01
2.600000000000000228e-02 4.999999999999998890e-02 1.629372078062398532e-01 5.105104279583883020e-01
2.600000000000000228e-02 5.099999999999998979e-02 1.617707818385090701e-01 4.970335274958729843e-01
2.600000000000000228e-02 5.199999999999999067e-02 1.604780293635763022e-01 4.836532714279662692e-01
2.600000000000000228e-02 5.299999999999999156e-02 1.589490311724386373e-01 4.703816934335295907e-01
2.600000000000000228e-02 5.399999999999999245e-02 1.541961919617030052e-01 4.572408150375830149e-01
2.600000000000000228e-02 5.499999999999999334e-02 1.502218686667413095e-01 4.450315826839607580e-01
2.600000000000000228e-02 5.599999999999999423e-02 1.483638391246536181e-01 4.329715052281890020e-01
2.600000000000000228e-02 5.699999999999999512e-02 1.464112968488001376e-01 4.210570407717667551e-01
2.600000000000000228e-02 5.799999999999999600e-02 1.444184490211218863e-01 4.092946567776112321e-01
2.600000000000000228e-02 5.899999999999999689e-02 1.422658603801390254e-01 3.976915338653697063e-01
2.600000000000000228e-02 5.999999999999999778e-02 1.371767344805285838e-01 3.862639231772915793e-01
2.600000000000000228e-02 6.099999999999999867e-02 1.328772116212896259e-01 3.757477754836249795e-01
2.600000000000000228e-02 6.199999999999999956e-02 1.305932612177326813e-01 3.654162950918650732e-01
2.600000000000000228e-02 6.300000000000000044e-02 1.282722018579383338e-01 3.552623534685222517e-01
2.600000000000000228e-02 6.400000000000000133e-02 1.259660808961906298e-01 3.452878313627314455e-01
2.600000000000000228e-02 6.500000000000000222e-02 1.235310922487645180e-01 3.354955168893138384e-01
2.600000000000000228e-02 6.600000000000000311e-02 1.193847151560669673e-01 3.258931961296771540e-01
2.600000000000000228e-02 6.700000000000000400e-02 1.157972938041795380e-01 3.169109715895789270e-01
2.600000000000000228e-02 6.800000000000000488e-02 1.134015001336466794e-01 3.081208995695834396e-01
2.600000000000000228e-02 6.900000000000000577e-02 1.109849121503651975e-01 2.995168004887451274e-01
2.600000000000000228e-02 7.000000000000000666e-02 1.085723849232617944e-01 2.910983868807300312e-01
2.600000000000000228e-02 7.100000000000000755e-02 1.061883065530747489e-01 2.828654399521921547e-01
2.600000000000000228e-02 7.200000000000000844e-02 1.024621224184439627e-01 2.748216650873621103e-01
2.600000000000000228e-02 7.300000000000000933e-02 9.923972225227485622e-02 2.672825107527274091e-01
2.600000000000000228e-02 7.400000000000001021e-02 9.687266628308639771e-02 2.599299232069400278e-01
2.600000000000000228e-02 7.500000000000001110e-02 9.452648269323149499e-02 2.527577979565545085e-01
2.600000000000000228e-02 7.600000000000001199e-02 9.224449611640730962e-02 2.457635715447548941e-01
2.600000000000000228e-02 7.700000000000001288e-02 8.999511349409178296e-02 2.389451042547590942e-01
2.600000000000000228e-02 7.800000000000001377e-02 8.743780299550492352e-02 2.323012315987373344e-01
2.600000000000000228e-02 7.900000000000001465e-02 8.505007827196835180e-02 2.259006902414353590e-01
2.600000000000000228e-02 8.000000000000001554e-02 8.289263099868887652e-02 2.196697458097428557e-01
2.600000000000000228e-02 8.100000000000001643e-02 8.072805487517419054e-02 2.136045741413546972e-01
2.600000000000000228e-02 8.200000000000001732e-02 7.861752197745308646e-02 2.077027110820220956e-01
2.600000000000000228e-02 8.300000000000001821e-02 7.658342289778025114e-02 2.019613126399532610e-01
2.600000000000000228e-02 8.400000000000001910e-02 7.413508010717545504e-02 1.963789036972101720e-01
2.600000000000000228e-02 8.500000000000001998e-02 7.193462794495930623e-02 1.910419233401818850e-01
2.600000000000000228e-02 8.600000000000002087e-02 6.998097456675816952e-02 1.858579265249903356e-01
2.600000000000000228e-02 8.700000000000002176e-02 6.805258645297611320e-02 1.808226306367201885e-01
2.600000000000000228e-02 8.800000000000002265e-02 6.618627009708594189e-02 1.759327429487138883e-01
2.600000000000000228e-02 8.900000000000002354e-02 6.438308484126537001e-02 1.711850084399312022e-01
2.600000000000000228e-02 9.000000000000002442e-02 6.275094581095479185e-02 1.665756158011572896e-01
2.600000000000000228e-02 9.100000000000002531e-02 6.113259347050888082e-02 1.620569772261439556e-01
2.600000000000000228e-02 9.200000000000002620e-02 5.944328361754654122e-02 1.576705339979913578e-01
2.600000000000000228e-02 9.300000000000002709e-02 5.774666652769335634e-02 1.534139248877521289e-01
2.600000000000000228e-02 9.400000000000002798e-02 5.612593568354131562e-02 1.492840221174079052e-01
2.600000000000000228e-02 9.500000000000002887e-02 5.453093885518760231e-02 1.452779589209163280e-01
2.600000000000000228e-02 9.600000000000002975e-02 5.311827737513549752e-02 1.413924677754128667e-01
2.600000000000000228e-02 9.700000000000003064e-02 5.163310274697694574e-02 1.375980781024618571e-01
2.600000000000000228e-02 9.800000000000003153e-02 5.017200294001033373e-02 1.339185773660647449e-01
2.600000000000000228e-02 9.900000000000003242e-02 4.875132884217183576e-02 1.303513263975367431e-01
2.600000000000000228e-02 1.000000000000000333e-01 4.736395854635848390e-02 1.268934724339752795e-01
2.600000000000000228e-02 1.010000000000000342e-01 4.602714405591313424e-02 1.235425264649113036e-01
