          R           Z          Er          Ez           H 
 1.100e-03 -2.090e-01 -1.277e-04  2.223e-03  5.053e-14 
 1.100e-03 -2.068e-01 -1.363e-04  2.751e-03  6.255e-14 
 1.100e-03 -2.046e-01 -1.536e-04  3.334e-03  7.579e-14 
 1.100e-03 -2.024e-01 -1.691e-04  3.979e-03  9.046e-14 
 1.100e-03 -2.002e-01 -1.887e-04  4.687e-03  1.066e-13 
 1.100e-03 -1.980e-01 -2.133e-04  5.492e-03  1.248e-13 
 1.100e-03 -1.958e-01 -2.380e-04  6.394e-03  1.453e-13 
 1.100e-03 -1.936e-01 -2.711e-04  7.402e-03  1.683e-13 
 1.100e-03 -1.914e-01 -3.079e-04  8.560e-03  1.946e-13 
 1.100e-03 -1.892e-01 -3.448e-04  9.865e-03  2.242e-13 
 1.100e-03 -1.870e-01 -3.986e-04  1.135e-02  2.579e-13 
 1.100e-03 -1.848e-01 -4.522e-04  1.305e-02  2.966e-13 
 1.100e-03 -1.826e-01 -5.057e-04  1.496e-02  3.401e-13 
 1.100e-03 -1.804e-01 -5.910e-04  1.717e-02  3.903e-13 
 1.100e-03 -1.782e-01 -6.677e-04  1.969e-02  4.475e-13 
 1.100e-03 -1.760e-01 -7.706e-04  2.255e-02  5.126e-13 
 1.100e-03 -1.738e-01 -8.781e-04  2.584e-02  5.873e-13 
 1.100e-03 -1.716e-01 -9.851e-04  2.957e-02  6.719e-13 
 1.100e-03 -1.694e-01 -1.151e-03  3.387e-02  7.696e-13 
 1.100e-03 -1.672e-01 -1.300e-03  3.876e-02  8.812e-13 
 1.100e-03 -1.650e-01 -1.505e-03  4.435e-02  1.008e-12 
 1.100e-03 -1.628e-01 -1.709e-03  5.078e-02  1.154e-12 
 1.100e-03 -1.606e-01 -1.964e-03  5.807e-02  1.320e-12 
 1.100e-03 -1.584e-01 -2.242e-03  6.649e-02  1.511e-12 
 1.100e-03 -1.562e-01 -2.520e-03  7.603e-02  1.727e-12 
 1.100e-03 -1.540e-01 -2.935e-03  8.701e-02  1.977e-12 
 1.100e-03 -1.518e-01 -3.308e-03  9.948e-02  2.261e-12 
 1.100e-03 -1.496e-01 -3.838e-03  1.138e-01  2.586e-12 
 1.100e-03 -1.474e-01 -4.332e-03  1.302e-01  2.957e-12 
 1.100e-03 -1.452e-01 -5.009e-03  1.488e-01  3.381e-12 
 1.100e-03 -1.430e-01 -5.661e-03  1.702e-01  3.866e-12 
 1.100e-03 -1.408e-01 -6.528e-03  1.945e-01  4.419e-12 
